date,neighborhood,city,cases
2020-03-25,Topanga,NA,NA
2020-03-26,Topanga,NA,NA
2020-03-27,Topanga,NA,NA
2020-03-10,Torrance,NA,NA
2020-03-11,Torrance,NA,NA
2020-03-12,Torrance,NA,NA
2020-03-13,Torrance,NA,NA
2020-03-14,Torrance,NA,NA
2020-03-15,Torrance,NA,NA
2020-03-16,Torrance,NA,NA
2020-03-17,Torrance,Torrance,1
2020-03-18,Torrance,Torrance,2
2020-03-19,Torrance,Torrance,2
2020-03-20,Torrance,Torrance,2
2020-03-21,Torrance,Torrance,2
2020-03-22,Torrance,Torrance,3
2020-03-23,Torrance,Torrance,4
2020-03-24,Torrance,Torrance,5
2020-03-25,Torrance,Torrance,9
2020-03-26,Torrance,Torrance,14
2020-03-27,Torrance,City of Torrance,21
2020-03-10,Tujunga,NA,NA
2020-03-11,Tujunga,NA,NA
2020-03-12,Tujunga,NA,NA
2020-03-13,Tujunga,NA,NA
2020-03-14,Tujunga,NA,NA
2020-03-15,Tujunga,NA,NA
2020-03-16,Tujunga,NA,NA
2020-03-17,Tujunga,NA,NA
2020-03-18,Tujunga,NA,NA
2020-03-19,Tujunga,Tujunga --,1
2020-03-20,Tujunga,Tujunga,1
2020-03-21,Tujunga,Tujunga,1
2020-03-22,Tujunga,Tujunga,1
2020-03-23,Tujunga,Tujunga,1
2020-03-24,Tujunga,Tujunga,1
2020-03-25,Tujunga,Tujunga,1
2020-03-26,Tujunga,Tujunga*,2
2020-03-27,Tujunga,Los Angeles,2
2020-03-10,Tujunga Canyons,NA,NA
2020-03-11,Tujunga Canyons,NA,NA
2020-03-12,Tujunga Canyons,NA,NA
2020-03-13,Tujunga Canyons,NA,NA
2020-03-14,Tujunga Canyons,NA,NA
2020-03-15,Tujunga Canyons,NA,NA
2020-03-16,Tujunga Canyons,NA,NA
2020-03-17,Tujunga Canyons,NA,NA
2020-03-18,Tujunga Canyons,NA,NA
2020-03-19,Tujunga Canyons,NA,NA
2020-03-20,Tujunga Canyons,NA,NA
2020-03-21,Tujunga Canyons,NA,NA
2020-03-22,Tujunga Canyons,NA,NA
2020-03-23,Tujunga Canyons,NA,NA
2020-03-24,Tujunga Canyons,NA,NA
2020-03-25,Tujunga Canyons,NA,NA
2020-03-26,Tujunga Canyons,NA,NA
2020-03-27,Tujunga Canyons,NA,NA
2020-03-10,Unincorporated Catalina Island,NA,NA
2020-03-11,Unincorporated Catalina Island,NA,NA
2020-03-12,Unincorporated Catalina Island,NA,NA
2020-03-13,Unincorporated Catalina Island,NA,NA
2020-03-14,Unincorporated Catalina Island,NA,NA
2020-03-15,Unincorporated Catalina Island,NA,NA
2020-03-16,Unincorporated Catalina Island,NA,NA
2020-03-17,Unincorporated Catalina Island,NA,NA
2020-03-18,Unincorporated Catalina Island,NA,NA
2020-03-19,Unincorporated Catalina Island,NA,NA
2020-03-20,Unincorporated Catalina Island,NA,NA
2020-03-21,Unincorporated Catalina Island,NA,NA
2020-03-22,Unincorporated Catalina Island,NA,NA
2020-03-23,Unincorporated Catalina Island,NA,NA
2020-03-24,Unincorporated Catalina Island,NA,NA
2020-03-25,Unincorporated Catalina Island,NA,NA
2020-03-26,Unincorporated Catalina Island,NA,NA
2020-03-27,Unincorporated Catalina Island,NA,NA
2020-03-10,Unincorporated Santa Monica Mountains,NA,NA
2020-03-11,Unincorporated Santa Monica Mountains,NA,NA
2020-03-12,Unincorporated Santa Monica Mountains,NA,NA
2020-03-13,Unincorporated Santa Monica Mountains,NA,NA
2020-03-14,Unincorporated Santa Monica Mountains,NA,NA
2020-03-15,Unincorporated Santa Monica Mountains,NA,NA
2020-03-16,Unincorporated Santa Monica Mountains,NA,NA
2020-03-17,Unincorporated Santa Monica Mountains,NA,NA
2020-03-18,Unincorporated Santa Monica Mountains,NA,NA
2020-03-19,Unincorporated Santa Monica Mountains,NA,NA
2020-03-20,Unincorporated Santa Monica Mountains,NA,NA
2020-03-21,Unincorporated Santa Monica Mountains,NA,NA
2020-03-22,Unincorporated Santa Monica Mountains,NA,NA
2020-03-23,Unincorporated Santa Monica Mountains,NA,NA
2020-03-24,Unincorporated Santa Monica Mountains,NA,NA
2020-03-25,Unincorporated Santa Monica Mountains,NA,NA
2020-03-26,Unincorporated Santa Monica Mountains,NA,NA
2020-03-27,Unincorporated Santa Monica Mountains,NA,NA
2020-03-10,Unincorporated Santa Susana Mountains,NA,NA
2020-03-11,Unincorporated Santa Susana Mountains,NA,NA
2020-03-12,Unincorporated Santa Susana Mountains,NA,NA
2020-03-13,Unincorporated Santa Susana Mountains,NA,NA
2020-03-14,Unincorporated Santa Susana Mountains,NA,NA
2020-03-15,Unincorporated Santa Susana Mountains,NA,NA
2020-03-16,Unincorporated Santa Susana Mountains,NA,NA
2020-03-17,Unincorporated Santa Susana Mountains,NA,NA
2020-03-18,Unincorporated Santa Susana Mountains,NA,NA
2020-03-19,Unincorporated Santa Susana Mountains,NA,NA
2020-03-20,Unincorporated Santa Susana Mountains,NA,NA
2020-03-21,Unincorporated Santa Susana Mountains,NA,NA
2020-03-22,Unincorporated Santa Susana Mountains,NA,NA
2020-03-23,Unincorporated Santa Susana Mountains,NA,NA
2020-03-24,Unincorporated Santa Susana Mountains,NA,NA
2020-03-25,Unincorporated Santa Susana Mountains,NA,NA
2020-03-26,Unincorporated Santa Susana Mountains,NA,NA
2020-03-27,Unincorporated Santa Susana Mountains,NA,NA
2020-03-10,Universal City,NA,NA
2020-03-11,Universal City,NA,NA
2020-03-12,Universal City,NA,NA
2020-03-13,Universal City,NA,NA
2020-03-14,Universal City,NA,NA
2020-03-15,Universal City,NA,NA
2020-03-16,Universal City,NA,NA
2020-03-17,Universal City,NA,NA
2020-03-18,Universal City,NA,NA
2020-03-19,Universal City,NA,NA
2020-03-20,Universal City,NA,NA
2020-03-21,Universal City,NA,NA
2020-03-22,Universal City,NA,NA
2020-03-23,Universal City,NA,NA
2020-03-24,Universal City,NA,NA
2020-03-25,Universal City,NA,NA
2020-03-26,Universal City,NA,NA
2020-03-27,Universal City,NA,NA
2020-03-10,University Park,NA,NA
2020-03-11,University Park,NA,NA
2020-03-12,University Park,NA,NA
2020-03-13,University Park,NA,NA
2020-03-14,University Park,NA,NA
2020-03-15,University Park,NA,NA
2020-03-16,University Park,NA,NA
2020-03-17,University Park,NA,NA
2020-03-18,University Park,NA,NA
2020-03-19,University Park,University Park,1
2020-03-20,University Park,University Park,1
2020-03-21,University Park,University Park,1
2020-03-22,University Park,University Park,1
2020-03-23,University Park,University Park,1
2020-03-24,University Park,University Park,1
2020-03-25,University Park,University Park,4
2020-03-26,University Park,University Park*,6
2020-03-27,University Park,Los Angeles,4
2020-03-10,Val Verde,NA,NA
2020-03-11,Val Verde,NA,NA
2020-03-12,Val Verde,NA,NA
2020-03-13,Val Verde,NA,NA
2020-03-14,Val Verde,NA,NA
2020-03-15,Val Verde,NA,NA
2020-03-16,Val Verde,NA,NA
2020-03-17,Val Verde,NA,NA
2020-03-18,Val Verde,NA,NA
2020-03-19,Val Verde,NA,NA
2020-03-20,Val Verde,NA,NA
2020-03-21,Val Verde,NA,NA
2020-03-22,Val Verde,NA,NA
2020-03-23,Val Verde,NA,NA
2020-03-24,Val Verde,NA,NA
2020-03-25,Val Verde,NA,NA
2020-03-26,Val Verde,NA,NA
2020-03-27,Val Verde,Unincorporated,0
2020-03-10,Valinda,NA,NA
2020-03-11,Valinda,NA,NA
2020-03-12,Valinda,NA,NA
2020-03-13,Valinda,NA,NA
2020-03-14,Valinda,NA,NA
2020-03-15,Valinda,NA,NA
2020-03-16,Valinda,NA,NA
2020-03-17,Valinda,NA,NA
2020-03-18,Valinda,NA,NA
2020-03-19,Valinda,NA,NA
2020-03-20,Valinda,NA,NA
2020-03-21,Valinda,NA,NA
2020-03-22,Valinda,NA,NA
2020-03-23,Valinda,NA,NA
2020-03-24,Valinda,NA,NA
2020-03-25,Valinda,Valinda,1
2020-03-26,Valinda,Valinda*,1
2020-03-27,Valinda,NA,NA
2020-03-10,Valley Glen,NA,NA
2020-03-11,Valley Glen,NA,NA
2020-03-12,Valley Glen,NA,NA
2020-03-13,Valley Glen,NA,NA
2020-03-14,Valley Glen,NA,NA
2020-03-15,Valley Glen,NA,NA
2020-03-16,Valley Glen,NA,NA
2020-03-17,Valley Glen,NA,NA
2020-03-18,Valley Glen,NA,NA
2020-03-19,Valley Glen,Valley Glen --,1
2020-03-20,Valley Glen,Valley Glen --,3
2020-03-21,Valley Glen,Valley Glen,6
2020-03-22,Valley Glen,Valley Glen,6
2020-03-23,Valley Glen,Valley Glen,7
2020-03-24,Valley Glen,Valley Glen,9
2020-03-25,Valley Glen,Valley Glen,11
2020-03-26,Valley Glen,Valley Glen*,12
2020-03-27,Valley Glen,Los Angeles,2
2020-03-10,Valley Village,NA,NA
2020-03-11,Valley Village,NA,NA
2020-03-12,Valley Village,NA,NA
2020-03-13,Valley Village,NA,NA
2020-03-14,Valley Village,NA,NA
2020-03-15,Valley Village,NA,NA
2020-03-16,Valley Village,NA,NA
2020-03-17,Valley Village,NA,NA
2020-03-18,Valley Village,NA,NA
2020-03-19,Valley Village,NA,NA
2020-03-20,Valley Village,NA,NA
2020-03-21,Valley Village,NA,NA
2020-03-22,Valley Village,NA,NA
2020-03-23,Valley Village,NA,NA
2020-03-24,Valley Village,NA,NA
2020-03-25,Valley Village,NA,NA
2020-03-26,Valley Village,NA,NA
2020-03-27,Valley Village,Los Angeles,13
2020-03-10,Van Nuys,NA,NA
2020-03-11,Van Nuys,NA,NA
2020-03-12,Van Nuys,NA,NA
2020-03-13,Van Nuys,NA,NA
2020-03-14,Van Nuys,NA,NA
2020-03-15,Van Nuys,NA,NA
2020-03-16,Van Nuys,NA,NA
2020-03-17,Van Nuys,NA,NA
2020-03-18,Van Nuys,NA,NA
2020-03-19,Van Nuys,Van Nuys --,1
2020-03-20,Van Nuys,Van Nuys --,1
2020-03-21,Van Nuys,Van Nuys,2
2020-03-22,Van Nuys,Van Nuys,2
2020-03-23,Van Nuys,Van Nuys,4
2020-03-24,Van Nuys,Van Nuys,4
2020-03-25,Van Nuys,Van Nuys,4
2020-03-26,Van Nuys,Van Nuys,4
2020-03-27,Van Nuys,Los Angeles,4
2020-03-10,Venice,NA,NA
2020-03-11,Venice,NA,NA
2020-03-12,Venice,NA,NA
2020-03-13,Venice,NA,NA
2020-03-14,Venice,NA,NA
2020-03-15,Venice,NA,NA
2020-03-16,Venice,NA,NA
2020-03-17,Venice,Venice,2
2020-03-18,Venice,Los Angeles,4
2020-03-19,Venice,Venice,4
2020-03-20,Venice,Venice --,4
2020-03-21,Venice,Venice,6
2020-03-22,Venice,Venice,7
2020-03-23,Venice,Venice,7
2020-03-24,Venice,Venice,8
2020-03-25,Venice,Venice,9
2020-03-26,Venice,Venice,11
2020-03-27,Venice,Los Angeles,11
2020-03-10,Vermont Knolls,NA,NA
2020-03-11,Vermont Knolls,NA,NA
2020-03-12,Vermont Knolls,NA,NA
2020-03-13,Vermont Knolls,NA,NA
2020-03-14,Vermont Knolls,NA,NA
2020-03-15,Vermont Knolls,NA,NA
2020-03-16,Vermont Knolls,NA,NA
2020-03-17,Vermont Knolls,NA,NA
2020-03-18,Vermont Knolls,NA,NA
2020-03-19,Vermont Knolls,Vermont Knolls,1
2020-03-20,Vermont Knolls,Vermont Knolls --,1
2020-03-21,Vermont Knolls,Vermont Knolls,1
2020-03-22,Vermont Knolls,Vermont Knolls,1
2020-03-23,Vermont Knolls,Vermont Knolls,1
2020-03-24,Vermont Knolls,Vermont Knolls,1
2020-03-25,Vermont Knolls,Vermont Knolls,1
2020-03-26,Vermont Knolls,Vermont Knolls*,3
2020-03-27,Vermont Knolls,NA,NA
2020-03-10,Vermont Square,NA,NA
2020-03-11,Vermont Square,NA,NA
2020-03-12,Vermont Square,NA,NA
2020-03-13,Vermont Square,NA,NA
2020-03-14,Vermont Square,NA,NA
2020-03-15,Vermont Square,NA,NA
2020-03-16,Vermont Square,NA,NA
2020-03-17,Vermont Square,NA,NA
2020-03-18,Vermont Square,NA,NA
2020-03-19,Vermont Square,NA,NA
2020-03-20,Vermont Square,NA,NA
2020-03-21,Vermont Square,NA,NA
2020-03-22,Vermont Square,NA,NA
2020-03-23,Vermont Square,NA,NA
2020-03-24,Vermont Square,NA,NA
2020-03-25,Vermont Square,NA,NA
2020-03-26,Vermont Square,NA,NA
2020-03-27,Vermont Square,NA,NA
2020-03-10,Vermont Vista,NA,NA
2020-03-11,Vermont Vista,NA,NA
2020-03-12,Vermont Vista,NA,NA
2020-03-13,Vermont Vista,NA,NA
2020-03-14,Vermont Vista,NA,NA
2020-03-15,Vermont Vista,NA,NA
2020-03-16,Vermont Vista,NA,NA
2020-03-17,Vermont Vista,NA,NA
2020-03-18,Vermont Vista,NA,NA
2020-03-19,Vermont Vista,NA,NA
2020-03-20,Vermont Vista,NA,NA
2020-03-21,Vermont Vista,Vermont Vista,1
2020-03-22,Vermont Vista,Vermont Vista,1
2020-03-23,Vermont Vista,Vermont Vista,1
2020-03-24,Vermont Vista,Vermont Vista,3
2020-03-25,Vermont Vista,Vermont Vista,3
2020-03-26,Vermont Vista,Vermont Vista*,5
2020-03-27,Vermont Vista,Los Angeles,2
2020-03-10,Vermont-Slauson,NA,NA
2020-03-11,Vermont-Slauson,NA,NA
2020-03-12,Vermont-Slauson,NA,NA
2020-03-13,Vermont-Slauson,NA,NA
2020-03-14,Vermont-Slauson,NA,NA
2020-03-15,Vermont-Slauson,NA,NA
2020-03-16,Vermont-Slauson,NA,NA
2020-03-17,Vermont-Slauson,NA,NA
2020-03-18,Vermont-Slauson,NA,NA
2020-03-19,Vermont-Slauson,NA,NA
2020-03-20,Vermont-Slauson,NA,NA
2020-03-21,Vermont-Slauson,NA,NA
2020-03-22,Vermont-Slauson,NA,NA
2020-03-23,Vermont-Slauson,NA,NA
2020-03-24,Vermont-Slauson,NA,NA
2020-03-25,Vermont-Slauson,NA,NA
2020-03-26,Vermont-Slauson,NA,NA
2020-03-27,Vermont-Slauson,NA,NA
2020-03-10,Vernon,NA,NA
2020-03-11,Vernon,NA,NA
2020-03-12,Vernon,NA,NA
2020-03-13,Vernon,NA,NA
2020-03-14,Vernon,NA,NA
2020-03-15,Vernon,NA,NA
2020-03-16,Vernon,NA,NA
2020-03-17,Vernon,NA,NA
2020-03-18,Vernon,NA,NA
2020-03-19,Vernon,NA,NA
2020-03-20,Vernon,NA,NA
2020-03-21,Vernon,NA,NA
2020-03-22,Vernon,NA,NA
2020-03-23,Vernon,NA,NA
2020-03-24,Vernon,NA,NA
2020-03-25,Vernon,NA,NA
2020-03-26,Vernon,NA,NA
2020-03-27,Vernon,City of Vernon,0
2020-03-10,Veterans Administration,NA,NA
2020-03-11,Veterans Administration,NA,NA
2020-03-12,Veterans Administration,NA,NA
2020-03-13,Veterans Administration,NA,NA
2020-03-14,Veterans Administration,NA,NA
2020-03-15,Veterans Administration,NA,NA
2020-03-16,Veterans Administration,NA,NA
2020-03-17,Veterans Administration,NA,NA
2020-03-18,Veterans Administration,NA,NA
2020-03-19,Veterans Administration,NA,NA
2020-03-20,Veterans Administration,NA,NA
2020-03-21,Veterans Administration,NA,NA
2020-03-22,Veterans Administration,NA,NA
2020-03-23,Veterans Administration,NA,NA
2020-03-24,Veterans Administration,NA,NA
2020-03-25,Veterans Administration,NA,NA
2020-03-26,Veterans Administration,NA,NA
2020-03-27,Veterans Administration,NA,NA
2020-03-10,View Park-Windsor Hills,NA,NA
2020-03-11,View Park-Windsor Hills,NA,NA
2020-03-12,View Park-Windsor Hills,NA,NA
2020-03-13,View Park-Windsor Hills,NA,NA
2020-03-14,View Park-Windsor Hills,NA,NA
2020-03-15,View Park-Windsor Hills,NA,NA
2020-03-16,View Park-Windsor Hills,NA,NA
2020-03-17,View Park-Windsor Hills,NA,NA
2020-03-18,View Park-Windsor Hills,NA,NA
2020-03-19,View Park-Windsor Hills,NA,NA
2020-03-20,View Park-Windsor Hills,NA,NA
2020-03-21,View Park-Windsor Hills,NA,NA
2020-03-22,View Park-Windsor Hills,NA,NA
2020-03-23,View Park-Windsor Hills,NA,NA
2020-03-24,View Park-Windsor Hills,NA,NA
2020-03-25,View Park-Windsor Hills,NA,NA
2020-03-26,View Park-Windsor Hills,NA,NA
2020-03-27,View Park-Windsor Hills,NA,NA
2020-03-10,Vincent,NA,NA
2020-03-11,Vincent,NA,NA
2020-03-12,Vincent,NA,NA
2020-03-13,Vincent,NA,NA
2020-03-14,Vincent,NA,NA
2020-03-15,Vincent,NA,NA
2020-03-16,Vincent,NA,NA
2020-03-17,Vincent,NA,NA
2020-03-18,Vincent,NA,NA
2020-03-19,Vincent,NA,NA
2020-03-20,Vincent,NA,NA
2020-03-21,Vincent,NA,NA
2020-03-22,Vincent,NA,NA
2020-03-23,Vincent,NA,NA
2020-03-24,Vincent,NA,NA
2020-03-25,Vincent,NA,NA
2020-03-26,Vincent,NA,NA
2020-03-27,Vincent,NA,NA
2020-03-10,Walnut,NA,NA
2020-03-11,Walnut,NA,NA
2020-03-12,Walnut,NA,NA
2020-03-13,Walnut,NA,NA
2020-03-14,Walnut,NA,NA
2020-03-15,Walnut,NA,NA
2020-03-16,Walnut,NA,NA
2020-03-17,Walnut,NA,NA
2020-03-18,Walnut,Walnut,1
2020-03-19,Walnut,Walnut,1
2020-03-20,Walnut,Walnut --,2
2020-03-21,Walnut,Walnut,1
2020-03-22,Walnut,Walnut,1
2020-03-23,Walnut,Walnut,1
2020-03-24,Walnut,Walnut,1
2020-03-25,Walnut,Walnut,1
2020-03-26,Walnut,Walnut*,1
2020-03-27,Walnut,City of Walnut,1
2020-03-10,Walnut Park,NA,NA
2020-03-11,Walnut Park,NA,NA
2020-03-12,Walnut Park,NA,NA
2020-03-13,Walnut Park,NA,NA
2020-03-14,Walnut Park,NA,NA
2020-03-15,Walnut Park,NA,NA
2020-03-16,Walnut Park,NA,NA
2020-03-17,Walnut Park,NA,NA
2020-03-18,Walnut Park,NA,NA
2020-03-19,Walnut Park,NA,NA
2020-03-20,Walnut Park,NA,NA
2020-03-21,Walnut Park,NA,NA
2020-03-22,Walnut Park,NA,NA
2020-03-23,Walnut Park,NA,NA
2020-03-24,Walnut Park,NA,NA
2020-03-25,Walnut Park,NA,NA
2020-03-26,Walnut Park,NA,NA
2020-03-27,Walnut Park,Unincorporated,0
2020-03-10,Watts,NA,NA
2020-03-11,Watts,NA,NA
2020-03-12,Watts,NA,NA
2020-03-13,Watts,NA,NA
2020-03-14,Watts,NA,NA
2020-03-15,Watts,NA,NA
2020-03-16,Watts,NA,NA
2020-03-17,Watts,NA,NA
2020-03-18,Watts,NA,NA
2020-03-19,Watts,NA,NA
2020-03-20,Watts,NA,NA
2020-03-21,Watts,NA,NA
2020-03-22,Watts,NA,NA
2020-03-23,Watts,NA,NA
2020-03-24,Watts,NA,NA
2020-03-25,Watts,Watts,1
2020-03-26,Watts,Watts,1
2020-03-27,Watts,Los Angeles,1
2020-03-10,West Adams,NA,NA
2020-03-11,West Adams,NA,NA
2020-03-12,West Adams,NA,NA
2020-03-13,West Adams,NA,NA
2020-03-14,West Adams,NA,NA
2020-03-15,West Adams,NA,NA
2020-03-16,West Adams,NA,NA
2020-03-17,West Adams,West Adams,1
2020-03-18,West Adams,Los Angeles,1
2020-03-19,West Adams,West Adams,1
2020-03-20,West Adams,West Adams --,1
2020-03-21,West Adams,West Adams,2
2020-03-22,West Adams,West Adams,1
2020-03-23,West Adams,West Adams,1
2020-03-24,West Adams,West Adams,3
2020-03-25,West Adams,West Adams,4
2020-03-26,West Adams,West Adams,6
2020-03-27,West Adams,Los Angeles,6
2020-03-10,West Carson,NA,NA
2020-03-11,West Carson,NA,NA
2020-03-12,West Carson,NA,NA
2020-03-13,West Carson,NA,NA
2020-03-14,West Carson,NA,NA
2020-03-15,West Carson,NA,NA
2020-03-16,West Carson,NA,NA
2020-03-17,West Carson,NA,NA
2020-03-18,West Carson,NA,NA
2020-03-19,West Carson,NA,NA
2020-03-20,West Carson,NA,NA
2020-03-21,West Carson,NA,NA
2020-03-22,West Carson,NA,NA
2020-03-23,West Carson,NA,NA
2020-03-24,West Carson,NA,NA
2020-03-25,West Carson,NA,NA
2020-03-26,West Carson,NA,NA
2020-03-27,West Carson,Unincorporated,5
2020-03-10,West Compton,NA,NA
2020-03-11,West Compton,NA,NA
2020-03-12,West Compton,NA,NA
2020-03-13,West Compton,NA,NA
2020-03-14,West Compton,NA,NA
2020-03-15,West Compton,NA,NA
2020-03-16,West Compton,NA,NA
2020-03-17,West Compton,NA,NA
2020-03-18,West Compton,NA,NA
2020-03-19,West Compton,NA,NA
2020-03-20,West Compton,NA,NA
2020-03-21,West Compton,NA,NA
2020-03-22,West Compton,NA,NA
2020-03-23,West Compton,NA,NA
2020-03-24,West Compton,NA,NA
2020-03-25,West Compton,NA,NA
2020-03-26,West Compton,NA,NA
2020-03-27,West Compton,NA,NA
2020-03-10,West Covina,NA,NA
2020-03-11,West Covina,NA,NA
2020-03-12,West Covina,NA,NA
2020-03-13,West Covina,NA,NA
2020-03-14,West Covina,NA,NA
2020-03-15,West Covina,NA,NA
2020-03-16,West Covina,NA,NA
2020-03-17,West Covina,NA,NA
2020-03-18,West Covina,NA,NA
2020-03-19,West Covina,NA,NA
2020-03-20,West Covina,NA,NA
2020-03-21,West Covina,West Covina,1
2020-03-22,West Covina,West Covina,1
2020-03-23,West Covina,West Covina,1
2020-03-24,West Covina,West Covina,1
2020-03-25,West Covina,West Covina,2
2020-03-26,West Covina,West Covina,4
2020-03-27,West Covina,City of West Covina,5
2020-03-10,West Hills,NA,NA
2020-03-11,West Hills,NA,NA
2020-03-12,West Hills,NA,NA
2020-03-13,West Hills,NA,NA
2020-03-14,West Hills,NA,NA
2020-03-15,West Hills,NA,NA
2020-03-16,West Hills,NA,NA
2020-03-17,West Hills,West Hills,3
2020-03-18,West Hills,Los Angeles,3
2020-03-19,West Hills,West Hills --,3
2020-03-20,West Hills,West Hills --,3
2020-03-21,West Hills,West Hills,4
2020-03-22,West Hills,West Hills,4
2020-03-23,West Hills,West Hills,4
2020-03-24,West Hills,West Hills,4
2020-03-25,West Hills,West Hills,4
2020-03-26,West Hills,West Hills*,4
2020-03-27,West Hills,Los Angeles,5
2020-03-10,West Hollywood,NA,NA
2020-03-11,West Hollywood,NA,NA
2020-03-12,West Hollywood,NA,NA
2020-03-13,West Hollywood,NA,NA
2020-03-14,West Hollywood,NA,NA
2020-03-15,West Hollywood,NA,NA
2020-03-16,West Hollywood,NA,NA
2020-03-17,West Hollywood,West Hollywood,8
2020-03-18,West Hollywood,West Hollywood,11
2020-03-19,West Hollywood,West Hollywood,12
2020-03-20,West Hollywood,West Hollywood --,15
2020-03-21,West Hollywood,West Hollywood,18
2020-03-22,West Hollywood,West Hollywood,19
2020-03-23,West Hollywood,West Hollywood,23
2020-03-24,West Hollywood,West Hollywood,31
2020-03-25,West Hollywood,West Hollywood,31
2020-03-26,West Hollywood,West Hollywood,35
2020-03-27,West Hollywood,City of West Hollywood,42
2020-03-10,West Los Angeles,NA,NA
2020-03-11,West Los Angeles,NA,NA
2020-03-12,West Los Angeles,NA,NA
2020-03-13,West Los Angeles,NA,NA
2020-03-14,West Los Angeles,NA,NA
2020-03-15,West Los Angeles,NA,NA
2020-03-16,West Los Angeles,NA,NA
2020-03-17,West Los Angeles,NA,NA
2020-03-18,West Los Angeles,Los Angeles,1
2020-03-19,West Los Angeles,West Los Angeles --,2
2020-03-20,West Los Angeles,West Los Angeles --,3
2020-03-21,West Los Angeles,West Los Angeles,3
2020-03-22,West Los Angeles,West Los Angeles,3
2020-03-23,West Los Angeles,West Los Angeles,4
2020-03-24,West Los Angeles,West Los Angeles,4
2020-03-25,West Los Angeles,West Los Angeles,4
2020-03-26,West Los Angeles,West Los Angeles*,5
2020-03-27,West Los Angeles,Los Angeles,9
2020-03-10,West Puente Valley,NA,NA
2020-03-11,West Puente Valley,NA,NA
2020-03-12,West Puente Valley,NA,NA
2020-03-13,West Puente Valley,NA,NA
2020-03-14,West Puente Valley,NA,NA
2020-03-15,West Puente Valley,NA,NA
2020-03-16,West Puente Valley,NA,NA
2020-03-17,West Puente Valley,NA,NA
2020-03-18,West Puente Valley,NA,NA
2020-03-19,West Puente Valley,NA,NA
2020-03-20,West Puente Valley,NA,NA
2020-03-21,West Puente Valley,NA,NA
2020-03-22,West Puente Valley,NA,NA
2020-03-23,West Puente Valley,NA,NA
2020-03-24,West Puente Valley,NA,NA
2020-03-25,West Puente Valley,NA,NA
2020-03-26,West Puente Valley,NA,NA
2020-03-27,West Puente Valley,Unincorporated,0
2020-03-10,West San Dimas,NA,NA
2020-03-11,West San Dimas,NA,NA
2020-03-12,West San Dimas,NA,NA
2020-03-13,West San Dimas,NA,NA
2020-03-14,West San Dimas,NA,NA
2020-03-15,West San Dimas,NA,NA
2020-03-16,West San Dimas,NA,NA
2020-03-17,West San Dimas,NA,NA
2020-03-18,West San Dimas,NA,NA
2020-03-19,West San Dimas,NA,NA
2020-03-20,West San Dimas,NA,NA
2020-03-21,West San Dimas,NA,NA
2020-03-22,West San Dimas,NA,NA
2020-03-23,West San Dimas,NA,NA
2020-03-24,West San Dimas,NA,NA
2020-03-25,West San Dimas,NA,NA
2020-03-26,West San Dimas,NA,NA
2020-03-27,West San Dimas,NA,NA
2020-03-10,West Whittier-Los Nietos,NA,NA
2020-03-11,West Whittier-Los Nietos,NA,NA
2020-03-12,West Whittier-Los Nietos,NA,NA
2020-03-13,West Whittier-Los Nietos,NA,NA
2020-03-14,West Whittier-Los Nietos,NA,NA
2020-03-15,West Whittier-Los Nietos,NA,NA
2020-03-16,West Whittier-Los Nietos,NA,NA
2020-03-17,West Whittier-Los Nietos,NA,NA
2020-03-18,West Whittier-Los Nietos,NA,NA
2020-03-19,West Whittier-Los Nietos,NA,NA
2020-03-20,West Whittier-Los Nietos,NA,NA
2020-03-21,West Whittier-Los Nietos,NA,NA
2020-03-22,West Whittier-Los Nietos,NA,NA
2020-03-23,West Whittier-Los Nietos,NA,NA
2020-03-24,West Whittier-Los Nietos,NA,NA
2020-03-25,West Whittier-Los Nietos,NA,NA
2020-03-26,West Whittier-Los Nietos,NA,NA
2020-03-27,West Whittier-Los Nietos,NA,NA
2020-03-10,Westchester,NA,NA
2020-03-11,Westchester,NA,NA
2020-03-12,Westchester,NA,NA
2020-03-13,Westchester,NA,NA
2020-03-14,Westchester,NA,NA
2020-03-15,Westchester,NA,NA
2020-03-16,Westchester,NA,NA
2020-03-17,Westchester,Westchester,2
2020-03-18,Westchester,Los Angeles,2
2020-03-19,Westchester,Westchester --,3
2020-03-20,Westchester,Westchester --,3
2020-03-21,Westchester,Westchester,3
2020-03-22,Westchester,Westchester,3
2020-03-23,Westchester,Westchester,3
2020-03-24,Westchester,Westchester,3
2020-03-25,Westchester,Westchester,5
2020-03-26,Westchester,Westchester,7
2020-03-27,Westchester,Los Angeles,8
2020-03-10,Westlake,NA,NA
2020-03-11,Westlake,NA,NA
2020-03-12,Westlake,NA,NA
2020-03-13,Westlake,NA,NA
2020-03-14,Westlake,NA,NA
2020-03-15,Westlake,NA,NA
2020-03-16,Westlake,NA,NA
2020-03-17,Westlake,NA,NA
2020-03-18,Westlake,NA,NA
2020-03-19,Westlake,NA,NA
2020-03-20,Westlake,NA,NA
2020-03-21,Westlake,Westlake,1
2020-03-22,Westlake,Westlake,1
2020-03-23,Westlake,Westlake,1
2020-03-24,Westlake,Westlake,1
2020-03-25,Westlake,Westlake,1
2020-03-26,Westlake,Westlake,1
2020-03-27,Westlake,Los Angeles,1
2020-03-10,Westlake Village,NA,NA
2020-03-11,Westlake Village,NA,NA
